id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,
4971360113395465,NtWoXefjz,1572960510,橡皮花开,这两天大家新入的款PO一下Patagonia这件羽绒服是童码大童码放在大人柜台卖的有同学问尺码的上身参考一下黑色不是纯黑官网叫inkblack专柜挪威绿比较人气断码了得调货9折🔗O网页链接,,,,,0,0,0,2023/11/23 22:01,iPhone 13 Pro,"['https://wx2.sinaimg.cn/large/5dc178fegy1hk5dteoo5jj20sg11ytax.jpg', 'https://wx2.sinaimg.cn/large/5dc178fegy1hk5dtfc32zj20sg11yq55.jpg', 'https://wx3.sinaimg.cn/large/5dc178fegy1hk5dte3bmdj20sg11y776.jpg', 'https://wx4.sinaimg.cn/large/5dc178fegy1hk5dtgosuxj20sg11yakl.jpg', 'https://wx3.sinaimg.cn/large/5dc178fegy1hk5dthjl49j20sg11yti6.jpg', 'https://wx3.sinaimg.cn/large/5dc178fegy1hk5dtj0m3kj20sg11ywnv.jpg', 'https://wx1.sinaimg.cn/large/5dc178fegy1hk5dtjki11j20hy0nxtak.jpg', 'https://wx3.sinaimg.cn/large/5dc178fegy1hk5dtk1gsbj20jt0qftao.jpg', 'https://wx3.sinaimg.cn/large/5dc178fegy1hk5dtki1u3j20g80ln75k.jpg']",,,日本,中性
4971359369169131,NtWnKCtjd,7732669056,想要个疯批人设,俺的朋友们，为什么都这么搞笑本想着交换会员，结果🥝扫上了，🐧不行，用完短信验证码还要验证绿泡泡，哈哈哈哈哈😂因为臭猪吐毛吐上面好几处，然后拜托开洗车店的朋友帮我洗一下地毯，他拿衣架子晒地毯，结果被风吹断了，哈哈哈哈哈😂之前国庆电缆厂老板送的脆柿，溧水产的，觉得很好吃，又买了，好吃好吃，希望朋友们都柿柿如意！,,,,,0,0,0,2023/11/23 21:58,iPhone客户端,"['https://wx2.sinaimg.cn/large/008rjusEly1hk5dkejbxvj30wr1z0h58.jpg', 'https://wx2.sinaimg.cn/large/008rjusEly1hk5dki0961j30wr1z07o4.jpg', 'https://wx2.sinaimg.cn/large/008rjusEly1hk5dklo3f7j30wr1z0e1h.jpg', 'https://wx1.sinaimg.cn/large/008rjusEly1hk5dkcabttj30wr1z0ka0.jpg', 'https://wx4.sinaimg.cn/large/008rjusEly1hk5dkmodjtj30wr1z0nfd.jpg', 'https://wx1.sinaimg.cn/large/008rjusEly1hk5dlo6nshj32c0340u0y.jpg', 'https://wx2.sinaimg.cn/large/008rjusEly1hk5drhlaxuj32c0340hdu.jpg']",,,江苏,正向
4971354022741095,NtWf8bv5d,1623340585,河北日报,【扫码涨知识！石家庄市植物园植物标牌有更新】为提高游客爱绿、养绿、护绿意识，便于市民更好地认识和了解各种植物，同时规范园区植物标牌，提升整体园容园貌，近日，石家庄市植物园开展了植物标牌更新工作。与以往翻新不同，此次翻新内容不仅标有树种的名称、别名、科、属、产地、习性等内容，更是有二维码信息。扫描悬挂的二维码可直接进入相应植物的网页介绍，详细了解该植物的形态特征、生长环境、分布范围、品种分类等科普知识，极大补充了树木标牌的信息量，为游客了解树木、花卉提供了更加便捷的渠道。（石家庄日报）,,,,,0,0,2,2023/11/23 21:37,微博网页版,['https://wx3.sinaimg.cn/large/001LRn2Fly1hk5d8dsdmfj60hr0cowgk02.jpg'],,,,正向
4971334703515567,NtVJYeKyH,7588285370,na笑容是夏季,去年的此刻，我收拾好行李逃离了小区，四个小时后全城静默，而我临危受命举着证明亮着绿码抗疫一周，而后紧接着的就是12月7号集体🐑🐑隔离……很特殊的一段经历，一段无法复制的难忘经历。致当时勇敢真诚的我们…#plog##冒个泡#,,,,"plog,冒个泡",0,0,1,2023/11/23 20:20,Hi nova 11敢拍敢出彩,['https://wx2.sinaimg.cn/large/008hxFFwly1hk5azq4mujj30u01uotg9.jpg'],,,山东,正向
4971315841994376,NtVfy8mPm,6685051632,慢慢Meow,逆水寒手游交易✨探索/古道/凌云/丹枫/剧情/活动/pvp✨调号/提战/奇遇/偷师/门派/副本/托管✨没写到的都可问！可扫码可直播可走🐟✨绿泡泡➕m-mMeow幸运值+999,,,,,0,0,0,2023/11/23 19:05,逆水寒手游交易超话,,,,四川,正向
4971274985014707,NtUbEl2yn,3245359303,青岛环保,【媒体聚焦丨青岛市北区“企业环保码”平台升级】近日，青岛市生态环境局市北分局升级推出“企业环保码”平台2.0版本（以下简称“平台”），实时监测企业的各项环境数据。“平台”有绿、黄、红三色，若有问题码就会变色，系统会向企业发送消息，提醒企业及时处理。目前，全区已有150多家企业入驻“企业环保码”监管平台，实现风险预警、问题溯源、分析研判、整改反馈闭环处置。O媒体聚焦丨青岛市北区“企业环保码”平台升级,,,,,10,15,17,2023/11/23 16:23,微博网页版,['https://wx4.sinaimg.cn/large/c17040c7ly1hk4upwm32ij20u00tb7av.jpg'],,,,正向
4971265128927806,NtTVKBswS,5867589078,吾意穿堂风,第一个没有疫情的冬天要来了那年冒着疫情拿着核酸扫着绿码戴着口罩都要去见的人他（她）还在吗.,,,,,0,0,0,2023/11/23 15:43,Xiaomi 12 Pro,['https://wx1.sinaimg.cn/large/006p5NXwly1hk530ttd49j31400u0tgg.jpg'],,,北京,负向
4971256156786755,NtTHhstxN,6685051632,慢慢Meow,逆水寒手游交易✨探索/古道/凌云/丹枫/剧情/活动/pvp✨调号/提战/奇遇/偷师/门派/副本/托管✨没写到的都可问！可扫码可直播可走🐟✨绿泡泡➕m-mMeow幸运值+999,,,,,0,0,0,2023/11/23 15:08,逆水寒手游交易超话,,,,四川,中性
4971011225423595,NtNkemKVl,6036268413,四目八方,A君生日，一早收到一堆祝福。然而我是最早的，祝福从23:59跨到00:00。昨晚上就预定了蛋糕在今晚六点后送来，再点一份冬阴功汤外卖，简单一顿生日餐搞定。去年的今天本来想去堂食，却因为没有48h绿码被拒之门外，无奈之下点了外卖，今年却是因为近段时间堂食过多而决定在家从简。人呐。此人口味十几年如一日，就是要那一家的重芝士，吃完了看书的看书练字的练字。#小日子,,,,,0,0,1,2023/11/22 22:54,,,,,广东,正向
4971006468823869,NtNcyB1ut,6153966768,阿美利卡逛街女,击破人真好我在huq发个二维码求她们加我绿软好友就来加我了看哭了,,,,,0,3,0,2023/11/22 22:36,iPhone 13,,,,河南,负向
4970980784215299,NtMx8hGAH,6685051632,慢慢Meow,逆水寒手游交易✨探索/古道/凌云/丹枫/剧情/活动/pvp✨调号/提战/奇遇/偷师/门派/副本/托管✨没写到的都可问！可扫码可直播可走🐟✨绿泡泡➕m-mMeow幸运值+999,,,,,0,0,0,2023/11/22 20:53,逆水寒手游交易超话,,,,四川,中性
4970977654212308,NtMs5hFOs,2819850802,禹仔杂货铺,airjordan1newemerald祖母绿公司级36到45码,,,,,0,0,0,2023/11/22 20:41,iPhone客户端,"['https://wx2.sinaimg.cn/large/a8138232ly1hk460aoflbj2160160ndg.jpg', 'https://wx2.sinaimg.cn/large/a8138232ly1hk460a9g8kj2160160k80.jpg', 'https://wx3.sinaimg.cn/large/a8138232ly1hk460b25fuj216016016k.jpg', 'https://wx1.sinaimg.cn/large/a8138232ly1hk460bdkmgj2160160tot.jpg', 'https://wx3.sinaimg.cn/large/a8138232ly1hk460bsqknj2160160avj.jpg', 'https://wx4.sinaimg.cn/large/a8138232ly1hk460c7odaj2160160ndq.jpg']",,,江苏,中性
4970976095503486,NtMpzn5HU,3787085935,当当dangdang_,很多小姊妹怕绿大衣长～做了个试穿给大家～都是穿的M码数哦～～赶着光拍了一些自拍哈哈哈😄,,,,,4,20,41,2023/11/22 20:35,iPhone 12 Pro,"['https://wx3.sinaimg.cn/large/e1ba586fly1hk45mvxmrdj22dc35snpe.jpg', 'https://wx4.sinaimg.cn/large/e1ba586fly1hk45lyojstj22bp33lhdt.jpg', 'https://wx3.sinaimg.cn/large/e1ba586fly1hk45t3yid7j22c03404qr.jpg', 'https://wx1.sinaimg.cn/large/e1ba586fly1hk45lzmc82j228e2z6e81.jpg', 'https://wx2.sinaimg.cn/large/e1ba586fly1hk45m4z1bdj229p30ye81.jpg', 'https://wx3.sinaimg.cn/large/e1ba586fly1hk45ma0pkdj22b432t7wi.jpg', 'https://wx4.sinaimg.cn/large/e1ba586fly1hk45lwaggij22c0340qv5.jpg', 'https://wx4.sinaimg.cn/large/e1ba586fly1hk45mwhd53j20su12h79s.jpg', 'https://wx4.sinaimg.cn/large/e1ba586fly1hk45me9znfj229e30jx6r.jpg']",,,浙江,正向
4970943786260005,NtLzsqgvP,1914617547,坚果要坚强,白夜极光看了下可以凑出一套六星心珀，求问是给丹棠还是绿码还是伊芙或者米夏呀？哪个最最最急需一破哦？,,,,,0,5,0,2023/11/22 18:26,白夜极光超话,,,,上海,中性
4970909359932611,NtKFVFFVp,6047048191,楠易啊,SVT中转周边尹净汉mini10所有专卡➕m2u➕kms➕wvs共20张小卡绿版粉版灰版电子专未扫码kit豪华版送mini10裸砖550全包借tag：SeventeenS.COUPS崔胜澈JEONGHAN尹净汉JOSHUA洪知秀JUN文俊辉HOSHI权顺荣WONWOO全圆佑WOOZI李知勋THE8徐明浩MINGYU金珉奎DK李硕珉SEUNGKWAN夫胜宽VERNON崔韩率DINO李灿,,,,,0,1,0,2023/11/22 16:10,SVT中转周边超话,"['https://wx4.sinaimg.cn/large/006BeNtlly1hk3y5s266yj30u01hck48.jpg', 'https://wx1.sinaimg.cn/large/006BeNtlly1hk3y5rm0s5j30wi1yctyh.jpg', 'https://wx2.sinaimg.cn/large/006BeNtlly1hk3y5vj5quj30wi1yc4qp.jpg', 'https://wx4.sinaimg.cn/large/006BeNtlly1hk3y5zkkgjj30wi1yc7wh.jpg']",,,辽宁,正向
4970908632488885,NtKELartj,6047048191,楠易啊,尹净汉玫瑰花园尹净汉mini10所有专卡十m2u十kms+wvs共20张小卡绿版粉版灰版电子专未扫码kit豪华版送mini10裸砖,,,,,0,0,0,2023/11/22 16:07,尹净汉玫瑰花园超话,"['https://wx1.sinaimg.cn/large/006BeNtlly1hk3y2jy2fuj30u01hck48.jpg', 'https://wx2.sinaimg.cn/large/006BeNtlly1hk3y2muw6tj30wi1yctyh.jpg', 'https://wx3.sinaimg.cn/large/006BeNtlly1hk3y2jf93qj30wi1yc4qp.jpg', 'https://wx1.sinaimg.cn/large/006BeNtlly1hk3y2qopznj30wi1yc7wh.jpg']",,,辽宁,负向
4970654752837175,NtE3hbU4T,6685051632,慢慢Meow,逆水寒手游交易晚上好玛卡巴卡✨探索/古道/凌云/丹枫/剧情/活动/pvp✨调号/提战/奇遇/偷师/门派/副本/托管✨没写到的都可问！可扫码可直播可走🐟✨绿泡泡➕m-mMeow幸运值+999,,,,,0,0,0,2023/11/21 23:18,逆水寒手游交易超话,,,,四川,中性
4970649428693873,NtDUGAtFL,2344719797,哆啦是个蓝胖砸,难以想象去年的这个时候，我和妈妈都是怎么过来的……去年这个时候，爸爸病情开始急速恶化，不能行走，说话表达不清，慢慢身体失去控制。鼻腔大出血，在医院感染了新冠……在要求定期全员核酸，到处都在查绿码的时候，他们多次住院出院……爸爸在春天离开，他走后，我经历了，夏，秋。马上冬天也要来临，不知道妈妈自己在家，拿出冬衣时，会不会也想到很多的去年此时……然后独自伤感。我那天跟妈妈说，其实爸爸走后，我第一感受就是解脱。他解脱了，妈妈也解脱了……但最近，总是在生活中的某个瞬间，意识到，啊，原来我没有爸爸了。就如同小红书上所说，最难过的是，忙完他的后事，和一些事物性的善后，突然客人们走了，突然没有人在来安慰你了，生活慢慢回到正轨了，然后才知道，擦掉一个人的痕迹有多么的难。最近让人压抑的情绪很多，找人说也不知如何开口，说出来都是憋屈。也觉得三十多岁，以后人生的意义是什么。说老不老，说年轻，也应该懂点什么的年纪。自己带孩子，我就这么白天对着她哭了一天。对以后的生活没什么期望，还要做好接受各个阶段不同压力的准备。说到这，好像也找到不想倾诉的原因了。当大家都在一个赛道时，只有跑的快和慢之分，最起码，方向没有错。当你中途下场，再上场发现不再有同路人时，接下来的每一步，都会怀疑自己，这个方向对吗？,,,,,0,0,0,2023/11/21 22:57,iPhone客户端,,,,河北,负向
4970639953763850,NtDFpfN9g,3184925234,還如一夢終,生活已经够累了，相逢的意义又是什么呢？一个人吹风也清醒，一个人淋雨也浪漫！人到中年，单机就成了最后的港湾！第一个没有疫情的冬天，已经来了，那几年冒着疫情、拿着核酸、扫着绿码、带着口罩，也要去见的人，是我喝酒前想要告诉的人，也是喝醉后想见的人，你又知道吗？你是我的信任，也是我的执念，你呀，还在吗？又在哪儿？怎么才能找你回来……,,,,,0,0,0,2023/11/21 22:19,iPhone客户端,,,,山东,正向
4970620647381444,NtDaguYfy,2533623790,莆田网新闻,#学思想强党性重实践建新功##我们的产业#【作为全国佛珠主产地，榜头镇通过生产设备数字化升级，有效解决噪声、水污染、粉尘等问题，促进产业绿色高质量发展——“佛珠链”增添“含绿量”】一根方棒被放到料斗里，经机器加工磨成圆棒。接着，只需把圆棒夹到压料位，磨圆、压珠、穿孔全自动完成，孔径1.5毫米的佛珠就成型了。　　这是11月中旬仙游县榜头镇佛珠加工集中区内，木珠自动加工一体机的生产一幕。该机器是由传统的佛珠加工设备经数字化技术改造而成的，破解了佛珠生产过程产生的噪声、水污染、粉尘等问题。　　榜头镇是仙游县“中国古典工艺家具之都”核心区，全国红木重要产业带，延伸的佛珠产业蓬勃发展，成为全国佛珠主产地。据了解，该镇生产的黄花梨、小叶紫檀、菩提等高端佛珠手串在全国市场份额占比为70%。普通材质的佛珠手串在全国市场份额占比为50%。当地商户告诉记者，“佛珠”是一种俗称，并不全是佛教用品，也涉及文玩饰品，制作的木料也不统一，当地也将这类产品统称为木珠。　　仙游县工艺美术中心副主任谢紫娟介绍，过去，榜头镇佛珠加工作坊分散，经营规模小，生产加工产生的污水未能得到及时收集和处理。2021年，245家作坊经过执法整治，关闭109家，转为经营性店面39家，改为无涉水生产40家。另外的57家涉水生产作坊，则搬入榜头镇佛珠加工集中区，所产生的污水通过无害化处理系统得到有效处理，但生产过程的噪声和粉尘问题依然存在。　　特色产业要发展，环境保护更要抓好。为破解难题，仙游县携手央企中电望辰科技有限公司，通过合作，对佛珠加工设备进行技改，从源头上改善生产环境。　　记者了解到，作为数字经济“瞪羚”企业，中电望辰科技有限公司致力于为制造企业提供数字化平台及解决方案，用大数据智能化创新技术，帮助企业转型升级。“传统加工作坊设备简易，需要用到圆棒磨圆机和压珠机，噪音和粉尘就是磨圆机磨木料时同时产生的。”中电望辰技术中心主任李少东说道。他带着记者，来到一台正在运行的传统磨圆机前，“刺啦、刺啦”的锯木声十分刺耳。面对面，记者都听不清李少东的说话声。走到户外，李少东说，经过测试，磨圆机磨木料发出的声响在110分贝左右，远超工业企业生产车间和作业场所85分贝的噪声标准。而磨木料、压珠过程需要用大量的水冲刷，产生污水。　　“我们研发的木珠自动加工一体机，采用全密封降噪设计、数字化控制、大幅降低生产过程噪声污染。内置水幕除尘，水箱内的水可自循环利用，也可外循环更新，既统一污水流向，又能节约用水。”木珠自动加工一体机研制攻坚小组带头人程文科是教授级高工，他介绍，通过数字化技改，建立标准自动化、智能化的木珠生产车间，在全县推广。今后将建立佛珠生产大数据平台，把每台一体机都连入“数字大脑”，利用大数据分析，把脉佛珠产业方向动向，便利政府精准施策。　　“机器代工，干活轻松了，噪声小了，地板也不湿了。”集中区商户廖加其是榜头镇人，从事佛珠加工12年，他感受到自动加工一体机投用后，车间作业环境明显改善。（全媒体记者黄凌燕）　　新闻链接　　市发改委数字经济发展科副科长陈铸洪介绍，今年以来，我市围绕新时代数字福建建设，深入实施数字战略行动，聚力数字产业化、产业数字化，加快推进数字技术与各产业深度融合并在各领域广泛应用，数字经济业态更加丰富。　　全国红木制品数字化登记及质量溯源工程日前在仙游县启动。将利用数字技术做好“一物一码”，实现红木产品基础信息公开化、透明化、可追溯。借助大数据、云计算、互联网等新技术，倒逼红木企业高质量规范化生产，构筑健康有序的市场秩序。图为木珠自动加工一体机投用，改善车间作业环境。全媒体记者杨怡玲摄,,,,"学思想 强党性 重实践 建新功,我们的产业",0,0,0,2023/11/21 21:02,微博网页版,['https://wx2.sinaimg.cn/large/970407eely1hk310aka49j20fa0a1dke.jpg'],,,福建,正向
4970619696580652,NtD8JrBVy,6280678287,爱智的君子kong5276,安阳幼儿师范高等专科学校最近特别流行的一段话：第一个没有疫情的冬天就要来了，那年冒着疫情，拿着核酸、扫着绿码、戴着口罩都要来见你的人，Ta还在吗？,,,,,0,0,3,2023/11/21 20:59,安阳幼儿师范高等专科学校超话,"['https://wx3.sinaimg.cn/large/006R35kHly1hk30wbxe83j30ia0witd7.jpg', 'https://wx3.sinaimg.cn/large/006R35kHly1hk30wcf94tj30zk1g1b29.jpg', 'https://wx1.sinaimg.cn/large/006R35kHly1hk30wd1enij30zk1g1x6p.jpg']",,,河南,正向
4970591719264963,NtCpBCSeT,6067300766,Juneio-,#为了异地恋做过哪些努力#还记得去年疫情真的严重拿着核酸扫着绿码戴着口罩跨越一千多公里路坐一天的车都要去见他感慨时光匆匆,,,,为了异地恋做过哪些努力,0,1,4,2023/11/21 19:07,iPhone客户端,,,,湖南,正向
4970300183413503,NtuPoek0v,5894509277,西瓜快卖neka,我要大删一个微博码完我的文再回来老师们觉得可以的加我绿泡泡明天再来删,,,,,0,0,2,2023/11/20 23:49,荣耀80 5G,,,,湖南,负向
4970296683790579,NtuJKfU6n,3907638247,yuan前世今生love,笔趣阁经典小说推荐《娇娇清纯撩人，小叔叔沦陷了》（许清芷赵成钊），完结全文免费阅读❗书名：《娇娇清纯撩人，小叔叔沦陷了》❗主角：许清芷赵成钊全文请到公#众#号〖玉芒文苑〗发个许清芷，就行了女孩儿有些得意看着许清芷，许清芷瞬间一脸戒备：“不好意思，我听不懂你说的什么……”　　“你和赵……”　　“你看错了！”许清芷飞快打断，转身就要走。　　女孩儿却一把拉住了她：“别急啊，交个朋友呗，说真的，我挺好奇的。”　　女孩儿神色有点古怪：“我们私下讨论他，都说他这样高冷的男人怕是很难追的，却没想到他会拉着你在洗手间里……”　　许清芷脸红了红，忙打断他：“你是不是喜欢他？”　　“不不不，我可不喜欢他，小狼狗不香吗？”　　女孩儿连连摆手，说着又调出了自己的二维码：“加个微信认识一下呗，我叫檀溪。”　　许清芷迟疑了一下，却还是加了好友：“许清芷。”　　檀溪一边给她备注，一边冲她挤挤眼：“你能绿了江嵘义，挺牛逼的。”　　许清芷心跳乱了乱，却仍故作镇定：“你认识江嵘义？”　　檀溪咬咬牙：“认识，何止是认识，真恨不得扒了他一层皮。”　　许清芷没多问，心想，八成又是江嵘义欠的感情债。　　檀溪与她告别，临走时还特意对她握了握拳：“加油干，我看好你哟！”　　许清芷有些无语。　　“喂……那个，檀溪。”　　许清芷到底还是叫住她：“刚才的事……你不会说出去吧。”第017章就让她能漂流在你怀中　　许清芷到底还是叫住她：“刚才的事……你不会说出去吧。”　　檀溪缩了缩脖子：“姑奶奶，那可是赵成钊，给我十条胆子我也不敢！”　　许清芷这才冲她笑了笑：“有空聊。”　　檀溪被她笑的一阵恍惚，她们这圈子，好看的女人实在太多，早就免疫了。　　许清芷真算不上顶尖，但就是让人觉得劲劲儿的，好像和其他女人都不一样。　　转念又想，要不然能被赵成钊盯上，还趁着宴会把人拉到洗手间干坏事，想到赵成钊跟她爸坐一起谈事儿时那张冰山脸，檀溪就觉得小腿发软，不得不说许清芷厉害。　　许清芷回去时，江嵘义正和几个哥们儿打牌，她下意识看了看，不见赵成钊的人了。　　江嵘义看到她，就撂了手里的牌，起身走过去揽住她，亲昵的抱怨：“怎么去这么久？”　　见她肩上披着披肩，就又关心问道：“是不是冷了？那……要不咱们先回去？”全文请到公#众#号〖玉芒文苑〗发个许清芷，就行了,,,,众,0,0,0,2023/11/20 23:35,皮皮时光机,,,,广东,正向
4970294336553037,NtuFXruK9,2684265230,猴精HHL,笔趣阁经典小说推荐《娇娇清纯撩人，小叔叔沦陷了》（许清芷赵成钊），完结全文免费阅读❗书名：《娇娇清纯撩人，小叔叔沦陷了》❗主角：许清芷赵成钊全文请到公#众#号〖玉芒文苑〗发个许清芷，就行了许清芷正胡乱想着，却觉得胸口忽然一凉，她下意识看过去。　　赵成钊的指间，正把玩着她那一片花朵形状的小小胸贴，他的手指修长，捻着那薄薄的一片，说不出的欲，许清芷的脸，一下就红了。　　这裙子倒是便宜他了。　　酒红色的裙摆在亮的反光的瓷砖上蜿蜒，许清芷咬了嘴唇，不敢发出声音。　　他紧贴着她的后背，手握住了她纤细的腰。　　“赵成钊……”她回头睨着他，眼瞳里含了水一般：“会被发现……”　　可她的‘控诉’完全不起任何作用，反而让他变本加厉起来。　　许清芷只能咬住自己的手背。　　恍惚间，仿佛还能听到外面有人走过的脚步声，和女孩子交谈的说笑，许清芷紧张到了极点，背上出了一层一层的细汗。　　“裙子挺漂亮的，”赵成钊低头亲了亲她微湿的鬓发：“不过以后不许再穿了。”　　许清芷胡乱应了一声，腿软的站不住。　　赵成钊预备走人时，许清芷神思恍惚间倒还没忘记正事：“小叔，我们加一下微信吧。”　　赵成钊看了她一眼，姑娘鬓发湿淋淋的，气息微乱，双颊绯红，倒是可怜可人的很。　　这微信也就加上了。　　许清芷欢喜的加好微信，立刻把自己的收款码调了出来，在他面前晃了晃。　　赵成钊：“……”　　扫码转了账，许清芷盯着几个零数了数，咕哝了一声：“葛朗台，一毛都不多给。”　　赵成钊伸手拿过她手机，调出收款码，面无表情的又给她转了0.1元。　　许清芷：“……”　　赵成钊离开后，许清芷特意多待了一会儿，等着外面没一点动静了，才悄悄拉开门出去。　　“喂！”　　刚出去，却有个穿小黑裙背香奈儿的短头发女孩儿蹦到了她面前。　　许清芷吓了一大跳，一脸惊愕的望着她。　　“我刚才都看见了……”　　女孩儿有些得意看着许清芷，许清芷瞬间一脸戒备：“不好意思，我听不懂你说的什么……”　　“你和赵……”　　“你看错了！”许清芷飞快打断，转身就要走。　　女孩儿却一把拉住了她：“别急啊，交个朋友呗，说真的，我挺好奇的。”　　女孩儿神色有点古怪：“我们私下讨论他，都说他这样高冷的男人怕是很难追的，却没想到他会拉着你在洗手间里……”　　许清芷脸红了红，忙打断他：“你是不是喜欢他？”　　“不不不，我可不喜欢他，小狼狗不香吗？”　　女孩儿连连摆手，说着又调出了自己的二维码：“加个微信认识一下呗，我叫檀溪。”　　许清芷迟疑了一下，却还是加了好友：“许清芷。”　　檀溪一边给她备注，一边冲她挤挤眼：“你能绿了江嵘义，挺牛逼的。”　　许清芷心跳乱了乱，却仍故作镇定：“你认识江嵘义？”　　檀溪咬咬牙：“认识，何止是认识，真恨不得扒了他一层皮。”全文请到公#众#号〖玉芒文苑〗发个许清芷，就行了,,,,众,0,0,0,2023/11/20 23:26,皮皮时光机,,,,广东,正向
4970290870492056,NtuAn240o,7827051556,超多发包苏绿夏-没有刘海版,苏绿夏虽然是一只竹鼠，但有时候还是会有点小尴尬滴(⺣◡⺣)自动打码www,,,,,0,6,49,2023/11/20 23:12,苏绿夏超话,"['https://wx1.sinaimg.cn/large/008xHvF2ly1hk1z42nuhrj30ap0begmf.jpg', 'https://wx4.sinaimg.cn/large/008xHvF2ly1hk1z42fjdtj30ii0i9n0f.jpg', 'https://wx1.sinaimg.cn/large/008xHvF2ly1hk1z42vrx6j30gu0hn40i.jpg']",,,安徽,中性
